ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
211674_x_at	0.776	0.62598312	-0.492578	-5.5885	-0.0440405	CTAG1A///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 1B
211384_s_at	0.776	0.62614534	-0.492346	-5.5887	-0.0377069	CASR	calcium sensing receptor
215150_at	0.776	0.62615182	0.492336	-5.5887	0.1649433	YOD1	YOD1 deubiquitinase
213332_at	0.776	0.62616466	-0.492318	-5.5887	-0.0498453	PAPPA2	pappalysin 2
212173_at	0.776	0.62617542	0.492302	-5.5887	0.0640393	AK2	adenylate kinase 2
201120_s_at	0.777	0.62630537	0.492116	-5.5888	0.0800439	PGRMC1	progesterone receptor membrane component 1
202035_s_at	0.777	0.62634083	-0.492066	-5.5888	-0.0378898	SFRP1	secreted frizzled related protein 1
211428_at	0.777	0.62636493	-0.492031	-5.5888	-0.0301345	SERPINA1	serpin family A member 1
211766_s_at	0.777	0.62642373	-0.491947	-5.5888	-0.0295739	PNLIPRP2	pancreatic lipase related protein 2 (gene/pseudogene)
216487_at	0.777	0.62648586	-0.491858	-5.5889	-0.0317007		
208424_s_at	0.777	0.62666801	-0.491597	-5.589	-0.0612547	CIAPIN1	cytokine induced apoptosis inhibitor 1
208621_s_at	0.777	0.6267535	0.491475	-5.589	0.0925192	EZR	ezrin
214193_s_at	0.777	0.62675693	0.49147	-5.589	0.070428	DIEXF	digestive organ expansion factor homolog (zebrafish)
211460_at	0.777	0.62698662	0.491141	-5.5892	0.0348517	TTTY9B///TTTY9A	testis-specific transcript, Y-linked 9B (non-protein coding)///testis-specific transcript, Y-linked 9A (non-protein coding)
209357_at	0.777	0.62705559	0.491042	-5.5892	0.0677136	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
206364_at	0.777	0.62709587	0.490985	-5.5893	0.0601758	KIF14	kinesin family member 14
214814_at	0.777	0.62714104	0.49092	-5.5893	0.0798447	YTHDC1	YTH domain containing 1
201939_at	0.777	0.62722606	0.490798	-5.5893	0.0816846	PLK2	polo like kinase 2
222253_s_at	0.777	0.62722633	-0.490798	-5.5893	-0.0392859	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene
210760_x_at	0.777	0.62749054	-0.49042	-5.5895	-0.0484414	TRIP11	thyroid hormone receptor interactor 11
36888_at	0.777	0.62753534	-0.490356	-5.5895	-0.0425144	HAUS5	HAUS augmin like complex subunit 5
221378_at	0.777	0.62758337	-0.490287	-5.5896	-0.0433584	CER1	cerberus 1, DAN family BMP antagonist
209763_at	0.777	0.62764079	-0.490205	-5.5896	-0.0381749	CHRDL1	chordin like 1
218414_s_at	0.778	0.6278343	-0.489928	-5.5897	-0.059834	NDE1	nudE neurodevelopment protein 1
206085_s_at	0.778	0.627863	0.489887	-5.5898	0.0368064	CTH	cystathionine gamma-lyase
215542_at	0.778	0.62790196	0.489831	-5.5898	0.0267156		
211639_x_at	0.778	0.62813237	-0.489502	-5.5899	-0.083329	IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH	immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
217119_s_at	0.778	0.62831205	-0.489245	-5.59	-0.0859854	CXCR3	C-X-C motif chemokine receptor 3
200762_at	0.778	0.6284008	-0.489118	-5.5901	-0.0677911	DPYSL2	dihydropyrimidinase like 2
205049_s_at	0.778	0.62841024	-0.489105	-5.5901	-0.0996898	CD79A	CD79a molecule
204577_s_at	0.778	0.62847166	0.489017	-5.5901	0.0566842	CLUAP1	clusterin associated protein 1
206647_at	0.778	0.62848648	-0.488996	-5.5902	-0.0641922	HBZ	hemoglobin subunit zeta
211672_s_at	0.778	0.62850836	-0.488964	-5.5902	-0.0893507	ARPC4-TTLL3///ARPC4	ARPC4-TTLL3 readthrough///actin related protein 2/3 complex subunit 4
218183_at	0.778	0.62860255	-0.48883	-5.5902	-0.0802518	CDIP1	cell death inducing p53 target 1
222006_at	0.778	0.62872443	0.488655	-5.5903	0.029187	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
215320_at	0.778	0.62874959	-0.488619	-5.5903	-0.0268839	SPATA31C2	SPATA31 subfamily C member 2
213605_s_at	0.778	0.6287959	0.488553	-5.5903	0.1163529		
214867_at	0.778	0.62881619	-0.488524	-5.5904	-0.0526571	ZSWIM8-AS1///NDST2	ZSWIM8 antisense RNA 1///N-deacetylase and N-sulfotransferase 2
202098_s_at	0.778	0.62883694	-0.488495	-5.5904	-0.0563114	PRMT2	protein arginine methyltransferase 2
208120_x_at	0.778	0.6288839	0.488427	-5.5904	0.0537981	FKSG49	FKSG49
207489_at	0.778	0.62901518	0.48824	-5.5905	0.0783863	RPS2P45	ribosomal protein S2 pseudogene 45
210982_s_at	0.778	0.62906294	-0.488172	-5.5905	-0.0646147	HLA-DRA	major histocompatibility complex, class II, DR alpha
209534_x_at	0.778	0.62909212	-0.48813	-5.5905	-0.0450455	AKAP13	A-kinase anchoring protein 13
200763_s_at	0.778	0.62916684	-0.488023	-5.5906	-0.0291514	RPLP1	ribosomal protein lateral stalk subunit P1
209694_at	0.778	0.62923822	0.487921	-5.5906	0.0885348	PTS	6-pyruvoyltetrahydropterin synthase
217465_at	0.779	0.62928143	-0.487859	-5.5907	-0.0392355	NCKAP1	NCK associated protein 1
205903_s_at	0.779	0.62933519	0.487783	-5.5907	0.0389406	KCNN3	potassium calcium-activated channel subfamily N member 3
205519_at	0.779	0.629542	0.487487	-5.5908	0.0450761	WDR76	WD repeat domain 76
220445_s_at	0.779	0.62955934	-0.487462	-5.5908	-0.0470662	CSAG2///CSAG3	CSAG family member 2///CSAG family member 3
202806_at	0.779	0.62957768	-0.487436	-5.5908	-0.1151663	DBN1	drebrin 1
203450_at	0.779	0.62972488	0.487226	-5.5909	0.0594622	CBY1	chibby family member 1, beta catenin antagonist
203464_s_at	0.779	0.62973813	0.487207	-5.5909	0.0462969	EPN2-IT1///EPN2	EPN2 intronic transcript 1///epsin 2
206592_s_at	0.779	0.62999994	-0.486833	-5.5911	-0.0406848	AP3D1	adaptor related protein complex 3 delta 1 subunit
201421_s_at	0.779	0.63014991	0.486619	-5.5912	0.0380186	WDR77	WD repeat domain 77
216162_at	0.779	0.63021445	-0.486527	-5.5913	-0.0372489	SBNO1	strawberry notch homolog 1
203858_s_at	0.779	0.63025743	-0.486465	-5.5913	-0.0429329	COX10	COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor
202882_x_at	0.78	0.63053259	0.486072	-5.5915	0.0544914	NOL7	nucleolar protein 7
200818_at	0.78	0.63058806	0.485993	-5.5915	0.0503109	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
213547_at	0.78	0.63063706	-0.485923	-5.5915	-0.0481902	CAND2	cullin associated and neddylation dissociated 2 (putative)
200049_at	0.78	0.63066541	-0.485883	-5.5915	-0.0406935	KAT7	lysine acetyltransferase 7
214007_s_at	0.78	0.63076904	0.485735	-5.5916	0.1251503	TWF1	twinfilin actin binding protein 1
209239_at	0.78	0.63078796	0.485708	-5.5916	0.0486795	NFKB1	nuclear factor kappa B subunit 1
206825_at	0.78	0.63079297	-0.485701	-5.5916	-0.0605732	OXTR	oxytocin receptor
204137_at	0.78	0.63087838	0.485579	-5.5917	0.0584019	GPR137B	G protein-coupled receptor 137B
220395_at	0.78	0.63094966	-0.485477	-5.5917	-0.0561303	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
215687_x_at	0.78	0.63106757	-0.485309	-5.5918	-0.0495933	PLCB1	phospholipase C beta 1
212183_at	0.78	0.63126031	0.485034	-5.5919	0.1145389	NUDT4P1///NUDT4	nudix hydrolase 4 pseudogene 1///nudix hydrolase 4
217388_s_at	0.78	0.63137407	0.484871	-5.592	0.0964587	KYNU	kynureninase
202204_s_at	0.78	0.63145072	-0.484762	-5.592	-0.0627263	AMFR	autocrine motility factor receptor
209544_at	0.78	0.63145789	-0.484752	-5.592	-0.0450668	RIPK2	receptor interacting serine/threonine kinase 2
205260_s_at	0.78	0.63146009	0.484749	-5.592	0.092435	ACYP1	acylphosphatase 1
216093_at	0.78	0.6315115	0.484675	-5.5921	0.0311383		
206673_at	0.78	0.63168209	-0.484432	-5.5922	-0.0361295	GPR176	G protein-coupled receptor 176
204899_s_at	0.78	0.63171567	-0.484384	-5.5922	-0.0613744	SAP30	Sin3A associated protein 30
207233_s_at	0.781	0.63202488	0.483943	-5.5924	0.0550043	MITF	melanogenesis associated transcription factor
200673_at	0.781	0.6320399	-0.483922	-5.5924	-0.0363911	LAPTM4A	lysosomal protein transmembrane 4 alpha
218963_s_at	0.781	0.63223913	-0.483638	-5.5925	-0.0621537	KRT23	keratin 23
202134_s_at	0.781	0.63229257	-0.483561	-5.5926	-0.0470468	WWTR1	WW domain containing transcription regulator 1
220505_at	0.781	0.63257391	-0.48316	-5.5927	-0.0478409	CDKN2A-AS1	CDKN2A antisense RNA 1 (head to head)
216683_at	0.781	0.63264663	0.483057	-5.5928	0.0630345		
202643_s_at	0.781	0.63269167	0.482992	-5.5928	0.1414551	TNFAIP3	TNF alpha induced protein 3
220110_s_at	0.781	0.63277706	-0.482871	-5.5929	-0.0879621	NXF3	nuclear RNA export factor 3
211773_s_at	0.781	0.63280779	0.482827	-5.5929	0.0601016	ZKSCAN3	zinc finger with KRAB and SCAN domains 3
213033_s_at	0.781	0.63285371	-0.482761	-5.5929	-0.0362811	NFIB	nuclear factor I B
207969_x_at	0.781	0.63286834	-0.482741	-5.5929	-0.0421023	ACRV1	acrosomal vesicle protein 1
208543_at	0.781	0.63289574	-0.482702	-5.5929	-0.0384984	OR10H2	olfactory receptor family 10 subfamily H member 2
33646_g_at	0.781	0.63292433	-0.482661	-5.593	-0.092682	GM2A	GM2 ganglioside activator
200869_at	0.781	0.63292546	-0.482659	-5.593	-0.0325302	SNORA68///RPL18A	small nucleolar RNA, H/ACA box 68///ribosomal protein L18a
200715_x_at	0.781	0.63292879	0.482654	-5.593	0.0436214	SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A	small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a
221019_s_at	0.781	0.63307793	-0.482442	-5.5931	-0.0419298	COLEC12	collectin subfamily member 12
202957_at	0.782	0.63331616	-0.482102	-5.5932	-0.0479268	HCLS1	hematopoietic cell-specific Lyn substrate 1
201420_s_at	0.782	0.63374056	0.481498	-5.5935	0.0718439	WDR77	WD repeat domain 77
214545_s_at	0.782	0.63408168	0.481012	-5.5937	0.0820141	PROSC	proline synthetase cotranscribed homolog (bacterial)
211395_x_at	0.782	0.63415019	-0.480915	-5.5937	-0.0987839	FCGR2C	Fc fragment of IgG receptor IIc (gene/pseudogene)
220493_at	0.782	0.63415274	-0.480911	-5.5937	-0.0426934	DMRT1	doublesex and mab-3 related transcription factor 1
201680_x_at	0.782	0.63418848	-0.48086	-5.5938	-0.0432499	SRRT	serrate, RNA effector molecule
207573_x_at	0.783	0.63431226	0.480684	-5.5938	0.0532823	ATP5L	ATP synthase, H+ transporting, mitochondrial Fo complex subunit G
219104_at	0.783	0.63438478	-0.48058	-5.5939	-0.0699856	RNF141	ring finger protein 141
219735_s_at	0.783	0.6344661	-0.480465	-5.5939	-0.0519478	TFCP2L1	transcription factor CP2-like 1
200801_x_at	0.783	0.63447441	-0.480453	-5.5939	-0.0324548	ACTB	actin beta
206009_at	0.783	0.63453188	-0.480371	-5.594	-0.0514416	ITGA9	integrin subunit alpha 9
216151_at	0.783	0.63480771	-0.479978	-5.5941	-0.0247587		
218224_at	0.783	0.63481784	0.479964	-5.5941	0.0577507	PNMA1	paraneoplastic Ma antigen 1
201632_at	0.783	0.63506623	-0.479611	-5.5943	-0.0470315	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
220257_x_at	0.783	0.635103	0.479558	-5.5943	0.0334725	NXF2B///NXF2	nuclear RNA export factor 2B///nuclear RNA export factor 2
210644_s_at	0.783	0.63520097	-0.479419	-5.5944	-0.0809635	LAIR1	leukocyte associated immunoglobulin like receptor 1
211870_s_at	0.783	0.63524561	-0.479355	-5.5944	-0.0398315	PCDHA2///PCDHA3	protocadherin alpha 2///protocadherin alpha 3
202890_at	0.783	0.63531025	0.479263	-5.5945	0.0539683	MAP7	microtubule associated protein 7
204097_s_at	0.783	0.63532577	0.479241	-5.5945	0.0445622	RBMX2	RNA binding motif protein, X-linked 2
204590_x_at	0.783	0.6353736	0.479173	-5.5945	0.0325044	VPS33A	VPS33A, CORVET/HOPS core subunit
213268_at	0.783	0.63550386	0.478988	-5.5946	0.0657373	CAMTA1	calmodulin binding transcription activator 1
208770_s_at	0.784	0.63585894	-0.478483	-5.5948	-0.0460668	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
206418_at	0.784	0.63593244	-0.478378	-5.5948	-0.027973	NOX1	NADPH oxidase 1
213650_at	0.784	0.63595072	0.478352	-5.5948	0.0630649	LOC101930583///GOLGA8B///GOLGA8A	uncharacterized LOC101930583///golgin A8 family member B///golgin A8 family member A
213274_s_at	0.784	0.63617552	-0.478033	-5.595	-0.0942921	CTSB	cathepsin B
206161_s_at	0.784	0.6362062	-0.477989	-5.595	-0.0430519	SYT5	synaptotagmin 5
214642_x_at	0.784	0.6362439	-0.477935	-5.595	-0.0258744	MAGEA10-MAGEA5///MAGEA5	MAGEA10-MAGEA5 readthrough///MAGE family member A5
216292_at	0.784	0.63629492	0.477863	-5.5951	0.0522367		
208737_at	0.784	0.63630591	-0.477847	-5.5951	-0.0347636	ATP6V1G1	ATPase H+ transporting V1 subunit G1
218760_at	0.784	0.63630624	-0.477847	-5.5951	-0.0389216	COQ6	coenzyme Q6, monooxygenase
221098_x_at	0.784	0.63635455	0.477778	-5.5951	0.0370209	UTP14A	UTP14A small subunit processome component
206655_s_at	0.784	0.63637488	-0.477749	-5.5951	-0.1942709	SEPT5-GP1BB///SEPT5///GP1BB	SEPT5-GP1BB readthrough///septin 5///glycoprotein Ib platelet beta subunit
221372_s_at	0.784	0.63641298	-0.477695	-5.5951	-0.0396588	P2RX2	purinergic receptor P2X 2
210453_x_at	0.784	0.63641632	0.47769	-5.5951	0.0544104	ATP5L	ATP synthase, H+ transporting, mitochondrial Fo complex subunit G
208566_at	0.784	0.63654048	-0.477514	-5.5952	-0.0366264	LOC100996843	ATP-sensitive inward rectifier potassium channel 12-like
219790_s_at	0.784	0.63660249	-0.477426	-5.5953	-0.0449758	NPR3	natriuretic peptide receptor 3
212197_x_at	0.784	0.63663539	-0.477379	-5.5953	-0.0538207	MPRIP	myosin phosphatase Rho interacting protein
200699_at	0.784	0.63681036	-0.47713	-5.5954	-0.0716812	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
201067_at	0.784	0.63682884	0.477104	-5.5954	0.074256	PSMC2	proteasome 26S subunit, ATPase 2
219246_s_at	0.784	0.63697831	-0.476891	-5.5955	-0.0446866	OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2
222362_at	0.784	0.63707107	-0.47676	-5.5955	-0.0470861	AGFG2	ArfGAP with FG repeats 2
205872_x_at	0.785	0.6372292	-0.476535	-5.5956	-0.0456701	PDE4DIP	phosphodiesterase 4D interacting protein
219954_s_at	0.785	0.6372583	0.476493	-5.5957	0.0309738	GBA3	glucosylceramidase beta 3 (gene/pseudogene)
221952_x_at	0.785	0.63726353	-0.476486	-5.5957	-0.0348809	TRMT5	tRNA methyltransferase 5
209192_x_at	0.785	0.63730067	-0.476433	-5.5957	-0.0541393	KAT5	lysine acetyltransferase 5
209344_at	0.785	0.63742662	0.476254	-5.5958	0.0874703	TPM4	tropomyosin 4
216896_at	0.785	0.63748841	-0.476167	-5.5958	-0.0295899	COL4A3	collagen type IV alpha 3 chain
209133_s_at	0.785	0.63754238	0.47609	-5.5958	0.0389752	COMMD4	COMM domain containing 4
212991_at	0.785	0.63766876	-0.47591	-5.5959	-0.1233094	FBXO9	F-box protein 9
214405_at	0.786	0.63854662	0.474664	-5.5965	0.1055484		
210150_s_at	0.786	0.63855063	-0.474658	-5.5965	-0.0602304	LAMA5	laminin subunit alpha 5
211979_at	0.786	0.63856721	0.474635	-5.5965	0.0477168	GPR107	G protein-coupled receptor 107
213104_at	0.786	0.63861137	-0.474572	-5.5965	-0.0837242	TSR3	TSR3, acp transferase ribosome maturation factor
216705_s_at	0.786	0.63866459	-0.474496	-5.5965	-0.074727	ADA	adenosine deaminase
219682_s_at	0.786	0.63867163	-0.474486	-5.5965	-0.0303003	TBX3	T-box 3
207007_at	0.786	0.63871087	-0.474431	-5.5966	-0.0386262	NR1I3	nuclear receptor subfamily 1 group I member 3
208158_s_at	0.786	0.63877765	-0.474336	-5.5966	-0.0711208	OSBPL1A	oxysterol binding protein like 1A
217059_at	0.786	0.63883889	-0.474249	-5.5966	-0.0323489	MUC7	mucin 7, secreted
206871_at	0.786	0.63896119	0.474075	-5.5967	0.2882151	ELANE	elastase, neutrophil expressed
201356_at	0.786	0.63904183	-0.473961	-5.5968	-0.0528465	SF3A1	splicing factor 3a subunit 1
215436_at	0.786	0.63919871	0.473738	-5.5969	0.0429075	HSDL2	hydroxysteroid dehydrogenase like 2
212488_at	0.786	0.63927529	-0.47363	-5.5969	-0.0323	COL5A1	collagen type V alpha 1 chain
222173_s_at	0.786	0.63938537	-0.473473	-5.597	-0.1069682	TBC1D2	TBC1 domain family member 2
217336_at	0.786	0.63943818	-0.473398	-5.597	-0.0930334		
215787_at	0.787	0.6396586	0.473086	-5.5971	0.0333114	ACTA2	actin, alpha 2, smooth muscle, aorta
210592_s_at	0.787	0.63967785	-0.473059	-5.5971	-0.0604295	SAT1	spermidine/spermine N1-acetyltransferase 1
206268_at	0.787	0.63969806	-0.47303	-5.5972	-0.0906913	LEFTY1	left-right determination factor 1
204290_s_at	0.787	0.6397843	-0.472908	-5.5972	-0.0602604	ALDH6A1	aldehyde dehydrogenase 6 family member A1
221576_at	0.787	0.63984237	-0.472825	-5.5972	-0.0449333	GDF15	growth differentiation factor 15
218334_at	0.787	0.63988955	0.472758	-5.5973	0.0703423	THOC7	THO complex 7
215119_at	0.787	0.63990934	0.47273	-5.5973	0.0300356	MYO16	myosin XVI
205376_at	0.787	0.64004403	-0.472539	-5.5974	-0.0807534	INPP4B	inositol polyphosphate-4-phosphatase type II B
204839_at	0.787	0.64006401	0.472511	-5.5974	0.0769124	POP5	POP5 homolog, ribonuclease P/MRP subunit
206263_at	0.787	0.64012881	0.472419	-5.5974	0.0400814	FMO4	flavin containing monooxygenase 4
204940_at	0.787	0.64015626	0.47238	-5.5974	0.0222136	PLN	phospholamban
217268_at	0.787	0.64016496	0.472368	-5.5974	0.0248089	RAB7A	RAB7A, member RAS oncogene family
217860_at	0.787	0.64017725	-0.47235	-5.5975	-0.067803	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
214502_at	0.787	0.64053795	-0.471839	-5.5977	-0.10302	HIST1H2BJ	histone cluster 1, H2bj
52975_at	0.787	0.64071214	-0.471592	-5.5978	-0.0577102	MVB12B	multivesicular body subunit 12B
204550_x_at	0.787	0.64074909	-0.47154	-5.5978	-0.1210548	GSTM1	glutathione S-transferase mu 1
221074_at	0.787	0.64085726	-0.471386	-5.5979	-0.0454884	NCR2	natural cytotoxicity triggering receptor 2
221061_at	0.787	0.64091584	-0.471303	-5.5979	-0.0406704	PKD2L1	polycystin 2 like 1, transient receptor potential cation channel
211545_at	0.787	0.64101459	-0.471163	-5.598	-0.0419497	GHRHR	growth hormone releasing hormone receptor
203723_at	0.788	0.64114232	0.470982	-5.598	0.0813766	ITPKB	inositol-trisphosphate 3-kinase B
216531_at	0.788	0.64114541	-0.470978	-5.598	-0.0409541	YY2///MBTPS2	YY2 transcription factor///membrane bound transcription factor peptidase, site 2
221099_at	0.788	0.64118505	-0.470922	-5.5981	-0.0428279		
208121_s_at	0.788	0.64126378	0.47081	-5.5981	0.0914584	PTPRO	protein tyrosine phosphatase, receptor type O
218157_x_at	0.788	0.64132541	0.470723	-5.5982	0.0635026	CDC42SE1	CDC42 small effector 1
213383_at	0.788	0.64137998	0.470645	-5.5982	0.0822077	SBF1	SET binding factor 1
203559_s_at	0.788	0.64145909	-0.470533	-5.5982	-0.046607	AOC1	amine oxidase, copper containing 1
219010_at	0.788	0.64149014	0.470489	-5.5983	0.0306058	C1orf106	chromosome 1 open reading frame 106
208394_x_at	0.788	0.6415159	-0.470453	-5.5983	-0.0228874	ESM1	endothelial cell specific molecule 1
202613_at	0.788	0.64151869	-0.470449	-5.5983	-0.0484602	CTPS1	CTP synthase 1
213594_x_at	0.788	0.64157038	0.470376	-5.5983	0.1085228	SRSF10	serine and arginine rich splicing factor 10
216857_at	0.788	0.64167261	-0.470231	-5.5984	-0.0524047	IL23A	interleukin 23 subunit alpha
204190_at	0.788	0.64175137	0.470119	-5.5984	0.0952412	USPL1	ubiquitin specific peptidase like 1
207757_at	0.788	0.64177588	0.470085	-5.5984	0.0457482	ZFP2	ZFP2 zinc finger protein
215079_at	0.788	0.64179533	0.470057	-5.5984	0.0354933		
208624_s_at	0.788	0.64197999	-0.469796	-5.5986	-0.0594593	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
215962_at	0.788	0.64210339	-0.469621	-5.5986	-0.0256546		
217259_at	0.788	0.64218935	0.469499	-5.5987	0.0669691		
203089_s_at	0.788	0.64243413	0.469152	-5.5988	0.0783666	HTRA2	HtrA serine peptidase 2
200774_at	0.788	0.64248386	0.469082	-5.5989	0.0332765	FAM120A	family with sequence similarity 120A
200999_s_at	0.789	0.64263947	-0.468862	-5.599	-0.097317	CKAP4	cytoskeleton associated protein 4
213909_at	0.789	0.64265736	-0.468836	-5.599	-0.0409357	LRRC15	leucine rich repeat containing 15
215821_x_at	0.789	0.6427797	-0.468663	-5.599	-0.0416076	PSG11///PSG3	pregnancy specific beta-1-glycoprotein 11///pregnancy specific beta-1-glycoprotein 3
200959_at	0.789	0.64281153	-0.468618	-5.5991	-0.082854	FUS	FUS RNA binding protein
215196_at	0.789	0.64307082	0.468251	-5.5992	0.0538241	GUSBP11	glucuronidase, beta pseudogene 11
221641_s_at	0.789	0.64324867	0.468	-5.5993	0.0467332	ACOT9	acyl-CoA thioesterase 9
210135_s_at	0.789	0.64326799	-0.467972	-5.5993	-0.0312601	SHOX2	short stature homeobox 2
214282_at	0.789	0.6432696	0.46797	-5.5993	0.0278661		
215652_at	0.789	0.64335029	0.467856	-5.5994	0.0471854	SDHD	succinate dehydrogenase complex subunit D
211906_s_at	0.79	0.64374837	0.467293	-5.5996	0.0307103	SERPINB4	serpin family B member 4
57540_at	0.79	0.64390913	0.467065	-5.5997	0.0374902	RBKS	ribokinase
201212_at	0.79	0.64399099	-0.466949	-5.5998	-0.0340595	LGMN	legumain
208833_s_at	0.79	0.64418296	0.466678	-5.5999	0.0352803	ATXN10	ataxin 10
213524_s_at	0.79	0.64426484	-0.466562	-5.5999	-0.2120703	G0S2	G0/G1 switch 2
204656_at	0.79	0.64429747	-0.466516	-5.6	-0.0498078	SHB	SH2 domain containing adaptor protein B
210360_s_at	0.79	0.64446232	-0.466283	-5.6001	-0.0652892	MTSS1	metastasis suppressor 1
202464_s_at	0.79	0.64456294	-0.466141	-5.6001	-0.1604975	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
216004_s_at	0.79	0.64460323	0.466084	-5.6001	0.0344564	PKNOX1	PBX/knotted 1 homeobox 1
